postDate,craigId,title,price,zipcode,longitude,beds,latitude,link,numPic,baths,date,updateDate,size,contentLen,reposts
"2015-11-25T15:20:32-0700,2015-11-25T15:20:32-0700",5332364655,LIVE CONVENIENTLY IN THIS 1X1 HOME EASILY ACCESSIBLE VIA I-25!,981,,,1,,//denver.craigslist.org/apa/5332364655.html,3,1.0,Nov 25,"2015-11-25T15:20:32-0700,2015-11-25T15:20:32-0700",595,22,0
"2015-11-25T15:20:16-0700,2015-11-25T15:20:16-0700",5332364279,New Flooring And On The Third Floor!,1202,,-104.809227,2,39.01785,//cosprings.craigslist.org/apa/5332364279.html,13,2.0,Nov 25,"2015-11-25T15:20:16-0700,2015-11-25T15:20:16-0700",1195,28,0
"2015-11-25T15:22:40-0700,2015-11-25T15:22:40-0700",5332367431,2x2 Immediate move in waived appfee no deposit !!!,1520,,-104.7216,2,39.5102,//denver.craigslist.org/apa/5332367431.html,4,2.0,Nov 25,"2015-11-25T15:22:40-0700,2015-11-25T15:22:40-0700",1143,42,0
"2015-11-11T17:01:29-0700,2015-11-11T17:01:29-0700,2015-11-25T15:14:59-0700",5311614621,Remodeled duplex in great Lakewood location!,1895,,,2,,//denver.craigslist.org/apa/5311614621.html,7,,Nov 25,"2015-11-11T17:01:29-0700,2015-11-11T17:01:29-0700,2015-11-25T15:14:59-0700",,12,0
"2015-11-25T15:19:35-0700,2015-11-25T15:19:35-0700",5332363468,$300 off Move-In Costs 1x1!,934,,-104.7211,1,38.9676,//cosprings.craigslist.org/apa/5332363468.html,4,1.0,Nov 25,"2015-11-25T15:19:35-0700,2015-11-25T15:19:35-0700",735,48,0
"2015-11-25T15:22:27-0700,2015-11-25T15:22:27-0700",5332367103,Studio Apartment Near Downtown Golden! Utilities Included!,800,,-105.1915,0,39.7305,//denver.craigslist.org/apa/5332367103.html,2,,Nov 25,"2015-11-25T15:22:27-0700,2015-11-25T15:22:27-0700",,10,0
"2015-11-11T17:20:52-0700,2015-11-11T17:20:52-0700,2015-11-25T15:17:52-0700",5311640064,Convenient 1bdrm Condo with Gorgeous Views,1075,,,1,,//denver.craigslist.org/apa/5311640064.html,11,1.0,Nov 25,"2015-11-11T17:20:52-0700,2015-11-11T17:20:52-0700,2015-11-25T15:17:52-0700",800,22,0
"2015-10-30T17:07:05-0600,2015-10-30T17:07:05-0600,2015-11-25T15:17:06-0700",5293193815,"Comfortable 2 Bedroom (Plus Loft), 2 Bathroom Condo - Available NOW",1250,,-105.076354,2,40.545504,//fortcollins.craigslist.org/apa/5293193815.html,12,2.0,Nov 25,"2015-10-30T17:07:05-0600,2015-10-30T17:07:05-0600,2015-11-25T15:17:06-0700",1219,16,0
"2015-11-25T14:56:21-0700,2015-11-25T14:56:21-0700",5332332881,Large patio and 10' ceilings,1700,,-104.712431,2,38.886507,//cosprings.craigslist.org/apa/5332332881.html,8,1.0,Nov 25,"2015-11-25T14:56:21-0700,2015-11-25T14:56:21-0700",794,31,0
"2015-11-25T15:08:39-0700,2015-11-25T15:08:39-0700",5332349393,BEAUTIFUL 1 BED/ 1 BATH***GREAT LOCATION,1076,,-104.892772,1,39.666518,//denver.craigslist.org/apa/5332349393.html,6,1.0,Nov 25,"2015-11-25T15:08:39-0700,2015-11-25T15:08:39-0700",812,43,0
"2015-11-25T14:54:04-0700,2015-11-25T14:54:04-0700",5332329747,"Full-size washer and dryer, Pantry, Microwave",904,,-104.699364,2,38.866177,//cosprings.craigslist.org/apa/5332329747.html,5,1.0,Nov 25,"2015-11-25T14:54:04-0700,2015-11-25T14:54:04-0700",1052,28,0
"2015-11-01T14:18:03-0700,2015-11-01T14:18:03-0700,2015-11-25T14:49:21-0700",5295661517,1bedrooms are here at el vecino Apartments,485,,-104.776431,1,38.807633,//cosprings.craigslist.org/apa/5295661517.html,0,1.0,Nov 25,"2015-11-01T14:18:03-0700,2015-11-01T14:18:03-0700,2015-11-25T14:49:21-0700",576,30,0
"2015-11-04T12:54:19-0700,2015-11-04T12:54:19-0700,2015-11-25T15:12:18-0700",5300391145,1 Bredroom Apartment on The Hill,845,,-105.276243,1,40.007703,//boulder.craigslist.org/apa/5300391145.html,0,,Nov 25,"2015-11-04T12:54:19-0700,2015-11-04T12:54:19-0700,2015-11-25T15:12:18-0700",,1,0
