5332408077,1075,2,2,
5332384427,936,2,1,
5311091140,1261,2,1.5,
5312550469,900,2,1,
5312557106,1128,2,2,
5332402119,,2,,
5332409006,840,2,1,
5298634238,1100,2,1.5,
5332390804,1000,2,2,
5332410356,540,0,1,
5321558619,3500,4,2.5,
5322989326,1120,3,1.5,
5332396604,1000,2,1,
5332413267,840,2,1,
5323522160,1800,3,2,
5321470236,1900,2,2,
5332102435,,1,,
5332199793,1800,3,2,
5332103223,936,2,1,
5332139428,1117,3,2,
5296874702,,2,,
5332183708,,0,,
5321806576,,2,,
5321797900,,1,,
5332116636,4332,5,3,
5332105360,,1,,
5323387583,450,1,1,
5292632245,1304,2,1,
5320340661,,2,,
5321765844,,0,,
5328641751,,0,,
5297270095,,2,,
5297210921,,2,,
5314169570,,1,,
5297230793,,3,,
5332193298,640,1,1,
5297222492,,2,,
5308144084,,4,,
5303756017,,3,,
5313972222,,2,,
5322202483,1900,3,2,
5317421838,,3,,
5332045258,1508,3,2,
5314546323,,4,,
5298821676,,4,,
5318984696,,2,,
5332222563,,2,,
5332234845,,2,,
5297190979,,3,,
5297242441,,2,,
5309764548,,2,,
5309750289,,2,,
5332263895,600,1,1,
5332270736,,2,,
5300566025,,3,,
5287215352,1200,2,1,
5332292121,,2,,
5300738733,,3,,
5332309222,1170,3,1,
5323161694,1300,3,2,
5329163299,1040,2,2,
5332224880,1463,3,3,
5288150050,,3,,
5332129543,2184,3,3,
5332210336,1910,3,2.5,
5325192863,,2,,
5325196709,800,2,1,
5332285393,,1,,
5332330488,825,2,1,
5307471874,,3,,
5325180394,1636,4,2,
5323094596,,3,,
5332272567,1504,3,2,
5320273649,,3,,
5288147206,,2,,
5290065158,912,2,1,
5290060735,1100,3,1100,
5290056368,2472,4,3,
5290096692,2560,5,2,
5299166404,,3,,
5332371505,,2,,
5320025697,650,1,1,
5316061558,600,1,1,
5332356858,400,0,1,
5310103579,2134,4,3,
5300871830,,2,,
5288109707,2900,5,2,
5290072271,2142,4,2,
5297569527,640,1,1,
5300849784,,4,,
5320057659,,1,,
5311098751,650,1,1,
5300862892,,5,,
5288111231,1640,3,2,
5332374251,1350,3,2,
5300841919,,5,,
5320048481,,1,,
5332355501,1568,3,2,
5311080022,,2,,
5332335965,,0,,
