postDate,craigId,title,price,zipcode,longitude,beds,latitude,link,numPic,baths,date,updateDate,size,contentLen,reposts
"2015-11-21T11:29:00-0800,2015-11-21T11:29:00-0800",5326273209,"Discover Beautiful New Sights From Your Great, Centrally Located Home!",1499,,-122.377439,1,47.64745,/see/apa/5326273209.html,24,1.0,Nov 21,"2015-11-21T11:29:00-0800,2015-11-21T11:29:00-0800",595,25,0
"2015-11-21T11:27:22-0800,2015-11-21T11:27:22-0800",5326270418,Pre Lease for December! Call for additional details NOW!,1350,,-122.386932,0,47.556376,/see/apa/5326270418.html,15,1.0,Nov 21,"2015-11-21T11:27:22-0800,2015-11-21T11:27:22-0800",438,20,0
"2015-11-17T09:04:55-0800,2015-11-17T09:04:55-0800,2015-11-21T11:21:59-0800",5320044516,6 WKS FREE! Your search just got easier- Pillar/The Century,1775,,,0,,/see/apa/5320044516.html,14,1.0,Nov 21,"2015-11-17T09:04:55-0800,2015-11-17T09:04:55-0800,2015-11-21T11:21:59-0800",537,29,0
"2015-11-21T11:28:21-0800,2015-11-21T11:28:21-0800",5326272102,➸Open 1 Bedroom! Move In Today!,1585,,-122.322921,1,47.708628,/see/apa/5326272102.html,11,1.0,Nov 21,"2015-11-21T11:28:21-0800,2015-11-21T11:28:21-0800",593,25,0
"2015-11-16T11:30:03-0800,2015-11-16T11:30:03-0800,2015-11-21T14:32:29-0800",5318717875,"Extra Large Corner Studio with Mountview! ""BIG Special - call & ask!""",1699,,-122.320976,0,47.625231,/see/apa/5318717875.html,24,1.0,Nov 21,"2015-11-16T11:30:03-0800,2015-11-16T11:30:03-0800,2015-11-21T14:32:29-0800",612,45,0
"2015-11-21T12:48:33-0800,2015-11-21T12:48:33-0800",5326407400,ACT NOW: 1st FULL month FREE,2095,,-122.312537,1,47.614865,/see/apa/5326407400.html,19,1.0,Nov 21,"2015-11-21T12:48:33-0800,2015-11-21T12:48:33-0800",723,38,0
"2015-10-26T19:14:29-0700,2015-10-26T19:14:29-0700,2015-11-21T12:44:30-0800",5287020757,Desirable Mercer Island House Newly Remodeled 5Bed 3Bath Great School,2795,,,5,,/see/apa/5287020757.html,12,3.0,Nov 21,"2015-10-26T19:14:29-0700,2015-10-26T19:14:29-0700,2015-11-21T12:44:30-0800",2040,17,0
"2015-11-21T12:36:55-0800,2015-11-21T12:36:55-0800",5326388874,Huge 1Bedroom 1Bath **6 Weeks Free** Call Today And Ask!!,1800,,-122.325837,1,47.61222,/see/apa/5326388874.html,12,1.0,Nov 21,"2015-11-21T12:36:55-0800,2015-11-21T12:36:55-0800",975,99,0
"2015-11-21T12:38:19-0800,2015-11-21T12:38:19-0800",5326391112,"1 Month Free + $300 Off Months 2,3,4, and 5! Tour Today!",2011,,-122.322054,1,47.614511,/see/apa/5326391112.html,14,1.0,Nov 21,"2015-11-21T12:38:19-0800,2015-11-21T12:38:19-0800",577,38,0
"2015-11-21T12:50:10-0800,2015-11-21T12:50:10-0800",5326410031,Immediate move in: Traditional 1 bedroom under $1700,1695,,-122.31126,1,47.615191,/see/apa/5326410031.html,15,1.0,Nov 21,"2015-11-21T12:50:10-0800,2015-11-21T12:50:10-0800",611,38,0
"2015-11-17T16:05:36-0800,2015-11-17T16:05:36-0800,2015-11-21T12:46:18-0800",5320694070,"6 WKS FREE - Over $3000 in savings!It will rent fast, dont hesitate...",2025,,,1,,/see/apa/5320694070.html,14,1.0,Nov 21,"2015-11-17T16:05:36-0800,2015-11-17T16:05:36-0800,2015-11-21T12:46:18-0800",721,7,0
"2015-11-21T12:44:32-0800,2015-11-21T12:44:32-0800",5326401014,Rock in the new year in your new home!,1498,,-122.344467,2,47.71251,/see/apa/5326401014.html,5,1.5,Nov 21,"2015-11-21T12:44:32-0800,2015-11-21T12:44:32-0800",955,21,0
"2015-11-21T12:44:25-0800,2015-11-21T12:44:25-0800",5326400843,Modern 1 Bedroom in Capitol Hill ★Free Parking★,1950,,-122.326537,1,47.62522,/see/apa/5326400843.html,5,1.0,Nov 21,"2015-11-21T12:44:25-0800,2015-11-21T12:44:25-0800",670,13,0
"2015-11-21T12:50:47-0800,2015-11-21T12:50:47-0800",5326411050,SPECIAL Studio!,1638,,-122.327099,0,47.615421,/see/apa/5326411050.html,6,1.0,Nov 21,"2015-11-21T12:50:47-0800,2015-11-21T12:50:47-0800",491,22,0
"2015-11-21T13:27:46-0800,2015-11-21T13:27:46-0800",5326468616,"Frost on Uptown! 509 First Has Hot Bargain on Sleek, Modern Home!",1335,,-122.357934,1,47.622812,/see/apa/5326468616.html,7,1.0,Nov 21,"2015-11-21T13:27:46-0800,2015-11-21T13:27:46-0800",465,13,0
"2015-10-26T09:36:19-0700,2015-10-26T09:36:19-0700,2015-11-21T13:32:14-0800",5286051297,33 Minutes to Downtown Seattle! $500 off move-in!,1169,,-122.229574,0,47.307172,/see/apa/5286051297.html,5,1.0,Nov 21,"2015-10-26T09:36:19-0700,2015-10-26T09:36:19-0700,2015-11-21T13:32:14-0800",536,35,0
"2015-11-21T11:29:05-0800,2015-11-21T11:29:05-0800",5326273363,Come enjoy everything Seattle has to offer. Fall move in Special,1095,,-122.324417,1,47.606496,/see/apa/5326273363.html,12,1.0,Nov 21,"2015-11-21T11:29:05-0800,2015-11-21T11:29:05-0800",355,36,0
"2015-11-21T13:37:59-0800,2015-11-21T13:37:59-0800",5326484097,Water View Micro Studios with LOFTS--All utilities + FREE internet,1000,,-122.324808,0,47.641218,/see/apa/5326484097.html,11,,Nov 21,"2015-11-21T13:37:59-0800,2015-11-21T13:37:59-0800",,26,0
"2015-10-24T12:38:09-0700,2015-10-24T12:38:09-0700,2015-11-21T13:32:23-0800",5283516684,Convenient location @ a convenient price! Walk to Sounder train!,1550,,-122.229574,2,47.307114,/see/apa/5283516684.html,8,2.0,Nov 21,"2015-10-24T12:38:09-0700,2015-10-24T12:38:09-0700,2015-11-21T13:32:23-0800",821,32,0
"2015-11-21T13:39:14-0800,2015-11-21T13:39:14-0800",5326486019,"COME VIEW A BRAND NEW STUDIO, RENT AND GET A MONTH FREE!!",1004,,-122.321,0,47.6302,/see/apa/5326486019.html,14,,Nov 21,"2015-11-21T13:39:14-0800,2015-11-21T13:39:14-0800",,38,0
"2015-10-27T14:57:13-0700,2015-10-27T14:57:13-0700,2015-11-21T13:31:56-0800",5288335333,NOW OPEN! Convenient city living at 1/2 the price!,1610,,-122.229031,2,47.307522,/see/apa/5288335333.html,9,2.0,Nov 21,"2015-10-27T14:57:13-0700,2015-10-27T14:57:13-0700,2015-11-21T13:31:56-0800",821,39,0
"2015-11-11T15:17:56-0800,2015-11-11T15:17:56-0800,2015-11-21T11:24:24-0800",5311553456,Lease to Own! Brand New Home!,2495,,,4,,/see/apa/5311553456.html,24,3.0,Nov 21,"2015-11-11T15:17:56-0800,2015-11-11T15:17:56-0800,2015-11-21T11:24:24-0800",2266,7,0
"2015-11-10T17:39:00-0800,2015-11-10T17:39:00-0800,2015-11-21T11:25:41-0800",5310132809,"➸ Brand new apartment, -Studio Floor Plan",1290,,-122.322921,0,47.708628,/see/apa/5310132809.html,7,1.0,Nov 21,"2015-11-10T17:39:00-0800,2015-11-10T17:39:00-0800,2015-11-21T11:25:41-0800",444,33,0
"2015-11-21T11:30:37-0800,2015-11-21T11:30:37-0800",5326276120,Come Check Out This Rockin 1bd Flat Today!!!!,1599,,,1,,/see/apa/5326276120.html,8,1.0,Nov 21,"2015-11-21T11:30:37-0800,2015-11-21T11:30:37-0800",579,60,0
"2015-11-21T11:30:59-0800,2015-11-21T11:30:59-0800",5326276704,Spacious Cap Hill 1x1 Available IMMEDIATELY!!!',2236,,-122.321,1,47.6302,/see/apa/5326276704.html,15,1.0,Nov 21,"2015-11-21T11:30:59-0800,2015-11-21T11:30:59-0800",816,20,0
"2015-11-21T13:38:03-0800,2015-11-21T13:38:03-0800",5326484232,Wallingford Micro Studios-ALL utilities + FREE internet,1000,,-122.333499,0,47.661816,/see/apa/5326484232.html,10,,Nov 21,"2015-11-21T13:38:03-0800,2015-11-21T13:38:03-0800",,25,0
"2015-11-14T13:04:22-0800,2015-11-14T13:04:22-0800,2015-11-21T11:31:39-0800",5316019201,Sweet 2bd/1ba Condo. Madison/Cap Hill. OPEN HOUSE SAT. & SUN. 3pm-7pm,1450,,-122.297573,2,47.622697,/see/apa/5316019201.html,6,1.0,Nov 21,"2015-11-14T13:04:22-0800,2015-11-14T13:04:22-0800,2015-11-21T11:31:39-0800",660,16,0
"2015-11-21T11:32:31-0800,2015-11-21T11:32:31-0800",5326279448,➸Open 1 Bedroom! Move In Today!,1585,,-122.322921,1,47.708628,/see/apa/5326279448.html,11,1.0,Nov 21,"2015-11-21T11:32:31-0800,2015-11-21T11:32:31-0800",593,25,0
"2015-11-21T11:23:53-0800,2015-11-21T11:23:53-0800",5326264213,"Wood Floors, seperate sleeping area, granite, Easy to everywhere",1050,,-122.325726,0,47.646424,/see/apa/5326264213.html,7,,Nov 21,"2015-11-21T11:23:53-0800,2015-11-21T11:23:53-0800",,4,0
"2015-11-21T11:32:19-0800,2015-11-21T11:32:19-0800",5326279070,Studio Plus / Open 1B Available - Great Deal - Beautiful Finishes,1601,,-122.330887,0,47.62222,/see/apa/5326279070.html,12,1.0,Nov 21,"2015-11-21T11:32:19-0800,2015-11-21T11:32:19-0800",474,28,0
"2015-11-21T12:57:02-0800,2015-11-21T12:57:02-0800",5326420949,Corner Home with Spectacular Master Bedroom!,3268,,-122.348535,2,47.618256,/see/apa/5326420949.html,18,2.0,Nov 21,"2015-11-21T12:57:02-0800,2015-11-21T12:57:02-0800",1049,63,0
"2015-11-21T11:33:23-0800,2015-11-21T11:33:23-0800",5326280917,"Floor-to-ceiling windows, Walk in closet, Rooftop Deck",2749,,-122.317657,1,47.614941,/see/apa/5326280917.html,7,1.0,Nov 21,"2015-11-21T11:33:23-0800,2015-11-21T11:33:23-0800",922,45,0
"2015-11-21T12:52:11-0800,2015-11-21T12:52:11-0800",5326413236,Mountain Views from your kitchen!,2595,,-122.31126,2,47.615191,/see/apa/5326413236.html,17,2.0,Nov 21,"2015-11-21T12:52:11-0800,2015-11-21T12:52:11-0800",936,38,0
"2015-11-21T12:43:19-0800,2015-11-21T12:43:19-0800",5326399134,Studio Available Jan 10th!! We Pay Water/Sewer/Garbage!!,902,,-122.346969,0,47.731871,/see/apa/5326399134.html,10,1.0,Nov 21,"2015-11-21T12:43:19-0800,2015-11-21T12:43:19-0800",449,67,0
"2015-11-21T12:54:30-0800,2015-11-21T12:54:30-0800",5326416952,Wanna walk to EVERYTHING? You'll need to live here first,4495,,-122.337484,2,47.614741,/see/apa/5326416952.html,8,2.0,Nov 21,"2015-11-21T12:54:30-0800,2015-11-21T12:54:30-0800",1457,36,0
"2015-11-21T12:52:50-0800,2015-11-21T12:52:50-0800",5326414268,Fantastic 2 Bedroom Apartment with all the Amenities!,1720,,-122.292537,2,47.730077,/see/apa/5326414268.html,4,2.0,Nov 21,"2015-11-21T12:52:50-0800,2015-11-21T12:52:50-0800",1071,23,0
"2015-11-21T12:54:42-0800,2015-11-21T12:54:42-0800",5326417290,Call today: 1 bedroom unit available for move in before THANKSGIVING,1695,,-122.31126,1,47.615191,/see/apa/5326417290.html,15,1.0,Nov 21,"2015-11-21T12:54:42-0800,2015-11-21T12:54:42-0800",611,38,0
"2015-11-21T12:58:58-0800,2015-11-21T12:58:58-0800",5326423934,Holiday Specials | Quick Access To Dwntwn & Eastside | Full Sz W/D,1545,,-122.308002,0,47.592562,/see/apa/5326423934.html,5,1.0,Nov 21,"2015-11-21T12:58:58-0800,2015-11-21T12:58:58-0800",660,64,0
"2015-11-21T12:59:02-0800,2015-11-21T12:59:02-0800,2015-11-21T12:59:03-0800",5326424049,Penthouse on Special! View of Downtown and Mt. Rainier,2170,,-122.319876,2,47.662344,/see/apa/5326424049.html,22,1.0,Nov 21,"2015-11-21T12:59:02-0800,2015-11-21T12:59:02-0800,2015-11-21T12:59:03-0800",748,41,0
"2015-11-07T15:33:16-0800,2015-11-07T15:33:16-0800,2015-11-21T12:54:21-0800",5305422971,"Live in the Heart of It All, Community Clubhouse, Quartz Countertops",2740,,-122.34278,2,47.612543,/see/apa/5305422971.html,11,2.0,Nov 21,"2015-11-07T15:33:16-0800,2015-11-07T15:33:16-0800,2015-11-21T12:54:21-0800",904,41,0
"2015-11-21T13:40:37-0800,2015-11-21T13:40:37-0800",5326488108,West Facing 1 Bedroom/ Belltown,2239,,-122.352238,0,47.61582,/see/apa/5326488108.html,4,1.0,Nov 21,"2015-11-21T13:40:37-0800,2015-11-21T13:40:37-0800",933,4,0
"2015-11-21T13:41:10-0800,2015-11-21T13:41:10-0800,2015-11-21T13:52:25-0800",5326488889,Craftsman charm,1375,,-122.30371,1,47.610546,/see/apa/5326488889.html,6,1.0,Nov 21,"2015-11-21T13:41:10-0800,2015-11-21T13:41:10-0800,2015-11-21T13:52:25-0800",475,7,0
"2015-11-21T13:43:41-0800,2015-11-21T13:43:41-0800",5326492668,Large One Bedroom with Large Kitchen and Walk in Closet!,1851,,-122.332529,1,47.615777,/see/apa/5326492668.html,9,1.0,Nov 21,"2015-11-21T13:43:41-0800,2015-11-21T13:43:41-0800",857,73,0
"2015-11-21T13:35:31-0800,2015-11-21T13:35:31-0800",5326480379,Thanksgiving Special! We'll Stock Your Fridge!,1607,,,2,,/see/apa/5326480379.html,9,1.0,Nov 21,"2015-11-21T13:35:31-0800,2015-11-21T13:35:31-0800",900,49,0
"2015-11-21T13:43:03-0800,2015-11-21T13:43:03-0800",5326491689,Capitol Hill/First Hill. First Month Free & Secure Parking Included!,1565,,-122.318301,1,47.605078,/see/apa/5326491689.html,9,1.0,Nov 21,"2015-11-21T13:43:03-0800,2015-11-21T13:43:03-0800",575,17,0
"2015-11-21T13:26:43-0800,2015-11-21T13:26:43-0800",5326467025,"Gorgeous 3rd floor corner unit, Only one available! Near Greenlake!",1675,,-122.31946,1,47.67642,/see/apa/5326467025.html,5,1.0,Nov 21,"2015-11-21T13:26:43-0800,2015-11-21T13:26:43-0800",690,11,0
"2015-11-21T13:44:20-0800,2015-11-21T13:44:20-0800",5326493649,Available EARLY DECEMBER - Wonderful 3nd floor FLAT,1275,,-122.324417,1,47.606496,/see/apa/5326493649.html,3,1.0,Nov 21,"2015-11-21T13:44:20-0800,2015-11-21T13:44:20-0800",400,36,0
"2015-11-21T11:26:27-0800,2015-11-21T11:26:27-0800",5326268839,Prime Location for city Living,1025,,-122.328937,0,47.60892,/see/apa/5326268839.html,11,1.0,Nov 21,"2015-11-21T11:26:27-0800,2015-11-21T11:26:27-0800",450,1,0
"2015-11-21T11:13:30-0800,2015-11-21T11:13:30-0800",5326245640,Brew Your Morning Coffee in this Unique Unit!,1475,,-122.3431,1,47.7377,/see/apa/5326245640.html,14,1.0,Nov 21,"2015-11-21T11:13:30-0800,2015-11-21T11:13:30-0800",626,10,0
"2015-11-21T11:33:59-0800,2015-11-21T11:33:59-0800",5326281990,850 sq ft 1bdrm 1bth,1500,,-122.356538,1,47.626522,/see/apa/5326281990.html,16,1.0,Nov 21,"2015-11-21T11:33:59-0800,2015-11-21T11:33:59-0800",850,1,0
"2015-11-21T11:34:13-0800,2015-11-21T11:34:13-0800",5326282422,Adorable studio with courtyard view ready for you to move in,1180,,-122.293028,0,47.722831,/see/apa/5326282422.html,6,1.0,Nov 21,"2015-11-21T11:34:13-0800,2015-11-21T11:34:13-0800",499,12,0
"2015-11-12T07:46:25-0800,2015-11-12T07:46:25-0800,2015-11-21T11:29:30-0800",5312313861,Beautiful Condo With A Great Location,2250,,-122.325782,2,47.633236,/see/apa/5312313861.html,15,2.0,Nov 21,"2015-11-12T07:46:25-0800,2015-11-12T07:46:25-0800,2015-11-21T11:29:30-0800",870,5,0
"2015-11-21T11:34:30-0800,2015-11-21T11:34:30-0800",5326282934,Two bedroom with amazing views available today!,2333,,-122.345338,2,47.61752,/see/apa/5326282934.html,14,1.0,Nov 21,"2015-11-21T11:34:30-0800,2015-11-21T11:34:30-0800",858,13,0
"2015-11-04T10:14:26-0800,2015-11-04T10:14:26-0800,2015-11-21T11:29:33-0800",5300200375,"Affordable, Clean Studio",620,,-122.296886,0,47.403984,/see/apa/5300200375.html,4,1.0,Nov 21,"2015-11-04T10:14:26-0800,2015-11-04T10:14:26-0800,2015-11-21T11:29:33-0800",260,25,0
"2015-11-14T15:12:54-0800,2015-11-14T15:12:54-0800,2015-11-21T11:30:12-0800",5316205333,Lake View Studio w/large terrace and vaulted ceilings!,1654,,-122.325637,0,47.64562,/see/apa/5316205333.html,10,1.0,Nov 21,"2015-11-14T15:12:54-0800,2015-11-14T15:12:54-0800,2015-11-21T11:30:12-0800",489,14,0
"2015-11-07T13:48:29-0800,2015-11-07T13:48:29-0800,2015-11-21T12:54:25-0800",5305281654,"Come Look and Lease, Near Major Employers, Walk to Pike Place",1520,,-122.34278,0,47.612543,/see/apa/5305281654.html,7,1.0,Nov 21,"2015-11-07T13:48:29-0800,2015-11-07T13:48:29-0800,2015-11-21T12:54:25-0800",500,58,0
"2015-11-21T13:00:10-0800,2015-11-21T13:00:10-0800",5326425822,"Urban 1BR + Loft Space, LEASE NOW for Great Move-In Specials!",1664,,,1,,/see/apa/5326425822.html,15,1.0,Nov 21,"2015-11-21T13:00:10-0800,2015-11-21T13:00:10-0800",541,73,0
"2015-11-21T13:00:12-0800,2015-11-21T13:00:12-0800",5326425867,Don't waste another sunny day- TOUR TODAY,1695,,-122.31126,1,47.615191,/see/apa/5326425867.html,15,1.0,Nov 21,"2015-11-21T13:00:12-0800,2015-11-21T13:00:12-0800",611,38,0
"2015-11-21T13:01:27-0800,2015-11-21T13:01:27-0800",5326427802,"Let US PAY YOUR NOV & DEC RENT! Lease Today, Ballard TWO BED",2735,,-122.387536,2,47.670095,/see/apa/5326427802.html,11,2.0,Nov 21,"2015-11-21T13:01:27-0800,2015-11-21T13:01:27-0800",1155,30,0
"2015-11-16T16:46:51-0800,2015-11-16T16:46:51-0800,2015-11-21T12:57:12-0800",5319240126,Bell town Funky Studios,650,,-122.345538,0,47.61412,/see/apa/5319240126.html,0,,Nov 21,"2015-11-16T16:46:51-0800,2015-11-16T16:46:51-0800,2015-11-21T12:57:12-0800",,8,0
"2015-11-21T13:03:30-0800,2015-11-21T13:03:30-0800",5326431070,Spacious One Bedroom Apartment with Stylish Kitchen,1599,,,1,,/see/apa/5326431070.html,7,1.0,Nov 21,"2015-11-21T13:03:30-0800,2015-11-21T13:03:30-0800",579,26,0
"2015-11-21T13:02:06-0800,2015-11-21T13:02:06-0800",5326428813,Best Location In Town!,2180,,-122.326837,2,47.60482,/see/apa/5326428813.html,20,1.0,Nov 21,"2015-11-21T13:02:06-0800,2015-11-21T13:02:06-0800",950,8,0
"2015-11-21T12:53:35-0800,2015-11-21T12:53:35-0800",5326415471,ASK for SPECIALS on this 2X1.75 Townhome!too good to pass!!,2695,,-122.3595,2,47.621988,/see/apa/5326415471.html,12,2.0,Nov 21,"2015-11-21T12:53:35-0800,2015-11-21T12:53:35-0800",1080,15,0
"2015-11-21T13:04:25-0800,2015-11-21T13:04:25-0800",5326432521,Be in the center of the city without the high rent,1090,,-122.328937,0,47.60892,/see/apa/5326432521.html,9,1.0,Nov 21,"2015-11-21T13:04:25-0800,2015-11-21T13:04:25-0800",350,1,0
"2015-11-21T14:08:00-0800,2015-11-21T14:08:00-0800",5326528797,NO RENT TILL 2016! Come in quick before they are all gone!,2395,,-122.384038,2,47.55932,/see/apa/5326528797.html,7,2.0,Nov 21,"2015-11-21T14:08:00-0800,2015-11-21T14:08:00-0800",1000,35,0
"2015-11-21T14:21:43-0800,2015-11-21T14:21:43-0800",5326548975,Because You Need Someplace To Decorate With All Your DIY Projects,1495,,-122.313366,0,47.614472,/see/apa/5326548975.html,9,1.0,Nov 21,"2015-11-21T14:21:43-0800,2015-11-21T14:21:43-0800",478,28,0
"2015-11-21T13:45:07-0800,2015-11-21T13:45:07-0800",5326494783,You'll swipe right for this home!,1545,,-122.356838,1,47.636231,/see/apa/5326494783.html,3,1.0,Nov 21,"2015-11-21T13:45:07-0800,2015-11-21T13:45:07-0800",523,73,0
"2015-11-21T13:46:55-0800,2015-11-21T13:46:55-0800",5326497448,"Amazing Thanks Giving Specials! Don't miss out, take a tour!!!",1195,,-122.3772,0,47.6873,/see/apa/5326497448.html,4,1.0,Nov 21,"2015-11-21T13:46:55-0800,2015-11-21T13:46:55-0800",448,28,0
"2015-11-10T12:13:44-0800,2015-11-10T12:13:44-0800,2015-11-21T13:43:09-0800",5309643190,One Bedroom - No rent until 2016!! - Apt 414,1399,,-122.319115,1,47.60531,/see/apa/5309643190.html,9,1.0,Nov 21,"2015-11-10T12:13:44-0800,2015-11-10T12:13:44-0800,2015-11-21T13:43:09-0800",575,21,0
"2015-11-21T13:38:09-0800,2015-11-21T13:38:09-0800",5326484378,Open House Today! Brand New Furnished Studios!!,895,,-122.387251,0,47.542047,/see/apa/5326484378.html,9,1.0,Nov 21,"2015-11-21T13:38:09-0800,2015-11-21T13:38:09-0800",202,38,0
"2015-11-21T13:38:03-0800,2015-11-21T13:38:03-0800",5326484221,All utilities + FREE internet Micro Studios! OPEN HOUSE,750,,-122.354339,0,47.693383,/see/apa/5326484221.html,12,,Nov 21,"2015-11-21T13:38:03-0800,2015-11-21T13:38:03-0800",,27,0
"2015-11-11T16:40:07-0800,2015-11-11T16:40:07-0800,2015-11-21T13:42:53-0800",5311664814,2BR BRAND NEW Spacious Apartment in Renovated Bldg in Great Lower QA,2000,,-122.351046,2,47.626977,/see/apa/5311664814.html,13,1.0,Nov 21,"2015-11-11T16:40:07-0800,2015-11-11T16:40:07-0800,2015-11-21T13:42:53-0800",850,7,0
"2015-11-11T17:27:35-0800,2015-11-11T17:27:35-0800,2015-11-21T13:43:07-0800",5311721998,2BR BRAND NEW Top Floor Apt in Remodeled Bldg in Lower QA,2400,,-122.351131,2,47.626977,/see/apa/5311721998.html,14,1.0,Nov 21,"2015-11-11T17:27:35-0800,2015-11-11T17:27:35-0800,2015-11-21T13:43:07-0800",925,6,0
"2015-11-11T17:24:30-0800,2015-11-11T17:24:30-0800,2015-11-21T13:42:44-0800",5311718449,2BR BRAND NEW Apartment in Remodeled Bldg in Great Lower QA,2200,,-122.351024,2,47.626876,/see/apa/5311718449.html,10,1.0,Nov 21,"2015-11-11T17:24:30-0800,2015-11-11T17:24:30-0800,2015-11-21T13:42:44-0800",880,6,0
"2015-11-12T11:38:54-0800,2015-11-12T11:38:54-0800,2015-11-21T13:43:19-0800",5312758366,2BR Apartment in Amazing Cap/First Hill Location in Brick Building,1850,,-122.323065,2,47.604977,/see/apa/5312758366.html,12,1.0,Nov 21,"2015-11-12T11:38:54-0800,2015-11-12T11:38:54-0800,2015-11-21T13:43:19-0800",970,7,0
"2015-11-21T11:36:13-0800,2015-11-21T11:36:13-0800",5326285916,Brand New! Gas Ranges! Amazing Views & Specials! Come Tour Today!,1920,,-122.335856,1,47.622213,/see/apa/5326285916.html,13,,Nov 21,"2015-11-21T11:36:13-0800,2015-11-21T11:36:13-0800",,36,0
"2015-11-04T12:20:31-0800,2015-11-04T12:20:31-0800,2015-11-21T11:29:42-0800",5300438955,Military Specials *Waived App Fee* *$99 Security Deposit*,1080,,-122.548484,2,47.181841,/see/apa/5300438955.html,11,2.0,Nov 21,"2015-11-04T12:20:31-0800,2015-11-04T12:20:31-0800,2015-11-21T11:29:42-0800",955,21,0
"2015-10-27T20:10:04-0700,2015-10-27T20:10:04-0700,2015-11-21T11:29:42-0800",5288720599,Affordable Studio,620,,-122.296543,0,47.404043,/see/apa/5288720599.html,4,1.0,Nov 21,"2015-10-27T20:10:04-0700,2015-10-27T20:10:04-0700,2015-11-21T11:29:42-0800",260,24,0
"2015-11-08T11:53:45-0800,2015-11-08T11:53:45-0800,2015-11-21T11:30:56-0800",5306416825,Modern and Private 2bd/1.5 BA Condo,1675,,-122.1552,2,47.5614,/see/apa/5306416825.html,6,1.5,Nov 21,"2015-11-08T11:53:45-0800,2015-11-08T11:53:45-0800,2015-11-21T11:30:56-0800",933,3,0
"2015-11-21T11:37:27-0800,2015-11-21T11:37:27-0800",5326288105,$200 Off Move-In TODAY!! Top Floor Corner Studio with Courtyard View,1165,,-122.346185,0,47.775654,/see/apa/5326288105.html,14,1.0,Nov 21,"2015-11-21T11:37:27-0800,2015-11-21T11:37:27-0800",536,18,0
"2015-11-08T13:38:44-0800,2015-11-08T13:38:44-0800,2015-11-21T11:32:39-0800",5306571246,Modern and Private 2bd/1.5 BA Condo,1675,,-122.1552,2,47.5614,/see/apa/5306571246.html,6,2.0,Nov 21,"2015-11-08T13:38:44-0800,2015-11-08T13:38:44-0800,2015-11-21T11:32:39-0800",933,3,0
"2015-11-21T11:37:43-0800,2015-11-21T11:37:43-0800",5326288593,Waterfront View Micro Studios--All utilities + FREE internet,1000,,-122.324808,0,47.641233,/see/apa/5326288593.html,11,,Nov 21,"2015-11-21T11:37:43-0800,2015-11-21T11:37:43-0800",,26,0
"2015-11-21T11:32:49-0800,2015-11-21T11:32:49-0800",5326279945,One Bedroom w/Space Needle View!,1716,,-122.345273,1,47.616241,/see/apa/5326279945.html,13,1.0,Nov 21,"2015-11-21T11:32:49-0800,2015-11-21T11:32:49-0800",600,18,0
"2015-11-21T12:55:00-0800,2015-11-21T12:55:00-0800",5326417776,LOFT LIVING w/ No rent until 2016 if you hold today!,2625,,-122.321119,1,47.619565,/see/apa/5326417776.html,3,2.0,Nov 21,"2015-11-21T12:55:00-0800,2015-11-21T12:55:00-0800",929,23,0
"2015-11-21T12:57:46-0800,2015-11-21T12:57:46-0800",5326422095,2 Bedroom Home Ask About Our Move In Special!!!,1640,,-122.36027,2,47.532512,/see/apa/5326422095.html,6,1.5,Nov 21,"2015-11-21T12:57:46-0800,2015-11-21T12:57:46-0800",1052,58,0
"2015-11-21T13:08:12-0800,2015-11-21T13:08:12-0800",5326438503,Wonderful Lake Forest Park,2750,,-122.286522,2,47.740587,/see/apa/5326438503.html,13,2.5,Nov 21,"2015-11-21T13:08:12-0800,2015-11-21T13:08:12-0800",2370,1,0
"2015-11-21T13:02:01-0800,2015-11-21T13:02:01-0800",5326428691,Bundle Up! Cozy Top Floor Studio Avail in December!,1450,,,0,,/see/apa/5326428691.html,16,1.0,Nov 21,"2015-11-21T13:02:01-0800,2015-11-21T13:02:01-0800",450,32,0
"2015-11-21T13:10:13-0800,2015-11-21T13:10:13-0800",5326441652,Take Advantage Now! Limited Time Special! Great Location! Great Prices,1753,,-122.2203,2,47.4714,/see/apa/5326441652.html,5,2.0,Nov 21,"2015-11-21T13:10:13-0800,2015-11-21T13:10:13-0800",1139,47,0
"2015-11-21T13:11:04-0800,2015-11-21T13:11:04-0800",5326442949,"N CAPITOL HILL CONDO - SUPER LOCATION! LARGE 2-BEDROOMS - 1,000 SQ FT",2495,,-122.321198,2,47.628033,/see/apa/5326442949.html,4,1.0,Nov 21,"2015-11-21T13:11:04-0800,2015-11-21T13:11:04-0800",1000,12,0
"2015-10-27T09:49:08-0700,2015-10-27T09:49:08-0700,2015-11-21T14:57:13-0800",5287753117,Capitol Hill - 1 Bedroom $1495 - Available Now + 1 MONTH FREE!!,1495,,-122.314237,1,47.619244,/see/apa/5287753117.html,9,1.0,Nov 21,"2015-10-27T09:49:08-0700,2015-10-27T09:49:08-0700,2015-11-21T14:57:13-0800",700,22,0
"2015-10-25T09:55:56-0700,2015-10-25T09:55:56-0700,2015-11-21T13:07:13-0800",5284576706,Seattle area Move in now,1875,,-122.319653,2,47.50333,/see/apa/5284576706.html,12,2.5,Nov 21,"2015-10-25T09:55:56-0700,2015-10-25T09:55:56-0700,2015-11-21T13:07:13-0800",1443,14,0
